"season","week","awayTeam","homeTeam","overUnder","pointSpreadAway","pointsAway","pointsHome"
2006,14,"OAK","CIN",39,10.5,10,27
2006,14,"PHI","WAS",40,-1.5,21,19
2006,14,"TEN","HOU",42,1,26,20
2006,14,"GB","SF",44.5,4.5,30,19
2006,14,"SEA","ARI",45.5,-3.5,21,27
2006,14,"DEN","SD",41,7.5,20,48
2006,14,"CHI","STL",40.5,-6.5,42,27
2006,15,"SF","SEA",40.5,10,24,14
2006,15,"DAL","ATL",44,-3,38,28
2006,15,"CLE","BAL",34,11,17,27
2006,15,"DET","GB",44,5,9,17
2006,15,"HOU","NE",37.5,11,7,40
2006,15,"JAC","TEN",41,-3.5,17,24
2006,15,"MIA","BUF",34,1,0,21
2006,15,"NYJ","MIN",41,3.5,26,13
2006,15,"PHI","NYG",43.5,5.5,36,22
2006,15,"PIT","CAR",38,-3,37,3
2006,15,"TB","CHI",34,13.5,31,34
2006,15,"WAS","NO",46.5,9.5,16,10
2006,15,"DEN","ARI",41.5,-2.5,37,20
2006,15,"KC","SD",46.5,9,9,20
2006,15,"STL","OAK",38.5,2.5,20,0
2006,15,"CIN","IND",54.5,3.5,16,34
2006,16,"MIN","GB",36.5,3.5,7,9
2006,16,"KC","OAK",36.5,-7,20,9
2006,16,"BAL","PIT",36.5,3.5,31,7
2006,16,"CAR","ATL",40.5,6.5,10,3
2006,16,"CHI","DET",42,-5,26,21
2006,16,"IND","HOU",47,-9,24,27
2006,16,"NE","JAC",37,3,24,21
2006,16,"NO","NYG",47,3,30,7
2006,16,"TB","CLE",36.5,3,22,7
2006,16,"TEN","BUF",37,5,30,29
2006,16,"WAS","STL",43.5,2,31,37
2006,16,"ARI","SF",45,4,26,20
2006,16,"CIN","DEN",44.5,3,23,24
2006,16,"SD","SEA",46.5,-4.5,20,17
2006,16,"PHI","DAL",46.5,7,23,7
2006,16,"NYJ","MIA",37,2.5,13,10
2006,17,"NYG","WAS",42.5,-2.5,34,28
2006,17,"CAR","NO",37,-3,31,21
2006,17,"CLE","HOU",37.5,4,6,14
2006,17,"DET","DAL",44,12.5,39,31
2006,17,"JAC","KC",37,3,30,35
2006,17,"NE","TEN",42.5,3,40,23
2006,17,"OAK","NYJ",34,12,3,23
2006,17,"PIT","CIN",44,6,23,17
2006,17,"SEA","TB",36,3.5,23,7
2006,17,"STL","MIN",43,-2.5,41,21
2006,17,"ARI","SD",43,-2.5,20,27
2006,17,"ATL","PHI",43.5,9,17,24
2006,17,"BUF","BAL",35,9.5,7,19
2006,17,"MIA","IND",42,9,22,27
2006,17,"SF","DEN",37.5,10.5,26,23
2006,17,"GB","CHI",36,3,26,7
2006,18,"KC","IND",50.5,7,8,23
2006,18,"DAL","SEA",46.5,3,20,21
2006,18,"NYJ","NE",37.5,9,16,37
2006,18,"NYG","PHI",46,7,20,23
2006,19,"IND","BAL",41.5,4,15,6
2006,19,"PHI","NO",48.5,5.5,24,27
2006,19,"SEA","CHI",37,9.5,24,27
2006,19,"NE","SD",46.5,4.5,24,21
2006,20,"NO","CHI",42.5,3,14,39
2006,20,"NE","IND",47.5,3,34,38
2006,21,"IND","CHI",47.5,-7,29,17
2007,1,"NO","IND",52.5,5.5,10,41
2007,1,"ATL","MIN",36,3,3,24
2007,1,"CAR","STL",42.5,1,27,13
2007,1,"DEN","BUF",37,-3,15,14
2007,1,"KC","HOU",38,3,3,20
2007,1,"MIA","WAS",34.5,3,13,16
2007,1,"NE","NYJ",41,-6,38,14
2007,1,"PHI","GB",42.5,-3,13,16
2007,1,"PIT","CLE",37,-4.5,34,7
2007,1,"TEN","JAC",38,7,13,10
2007,1,"CHI","SD",42.5,6,3,14
2007,1,"DET","OAK",39.5,2.5,36,21
2007,1,"TB","SEA",41,5.5,6,20
2007,1,"NYG","DAL",44,6,35,45
2007,1,"BAL","CIN",40.5,3,20,27
2007,1,"ARI","SF",45,3,17,20
2007,2,"ATL","JAC",34.5,10,7,13
2007,2,"BUF","PIT",37.5,10,3,26
2007,2,"CIN","CLE",41.5,-6.5,45,51
2007,2,"GB","NYG",38,2,35,13
2007,2,"HOU","CAR",39,6.5,34,21
2007,2,"IND","TEN",45.5,-7,22,20
2007,2,"NO","TB",41.5,-3.5,14,31
2007,2,"SF","STL",44,3,17,16
2007,2,"DAL","MIA",40,-3.5,37,20
2007,2,"MIN","DET",42.5,3,17,20
2007,2,"SEA","ARI",42,-3,20,23
2007,2,"KC","CHI",34.5,12,10,20
2007,2,"NYJ","BAL",33,9.5,13,20
2007,2,"OAK","DEN",37.5,10,20,23
2007,2,"SD","NE",46,3.5,14,38
2007,2,"WAS","PHI",39,7,20,12
2007,3,"ARI","BAL",35.5,7.5,23,26
2007,3,"BUF","NE",41,16.5,7,38
2007,3,"DET","PHI",44,6,21,56
2007,3,"IND","HOU",47,-6,30,24
2007,3,"MIA","NYJ",35.5,3,28,31
2007,3,"MIN","KC",33.5,3,10,13
2007,3,"SD","GB",43,-5,24,31
2007,3,"SF","PIT",38,9,16,37
2007,3,"STL","TB",38.5,3.5,3,24
2007,3,"CIN","SEA",50,3,21,24
2007,3,"CLE","OAK",40.5,3,24,26
2007,3,"JAC","DEN",35.5,3.5,23,14
2007,3,"CAR","ATL",37,-3.5,27,20
2007,3,"NYG","WAS",40.5,3.5,24,17
2007,3,"DAL","CHI",41,3.5,34,10
2007,3,"TEN","NO",45.5,4,31,14
2007,4,"BAL","CLE",40,-4,13,27
2007,4,"CHI","DET",45,-3,27,37
2007,4,"GB","MIN",38.5,-1.5,23,16
2007,4,"HOU","ATL",39,-3,16,26
2007,4,"NYJ","BUF",37.5,-3.5,14,17
2007,4,"OAK","MIA",40.5,4,35,17
2007,4,"STL","DAL",46,13,7,35
2007,4,"SEA","SF",41,-2,23,3
2007,4,"TB","CAR",39.5,3,20,7
2007,4,"DEN","IND",46,9.5,20,38
2007,4,"KC","SD",38,11.5,30,16
2007,4,"PIT","ARI",41.5,-6,14,21
2007,4,"PHI","NYG",47.5,-3,3,16
2007,4,"NE","CIN",53.5,-7,34,13
2007,5,"ARI","STL",40.5,-3,34,31
2007,5,"ATL","TEN",40.5,8,13,20
2007,5,"CAR","NO",44,3,16,13
2007,5,"CLE","NE",48,16.5,17,34
2007,5,"DET","WAS",46,3.5,3,34
2007,5,"JAC","KC",36,-2,17,7
2007,5,"MIA","HOU",43.5,5,19,22
2007,5,"NYJ","NYG",40.5,3,24,35
2007,5,"SEA","PIT",39.5,6,0,21
2007,5,"TB","IND",45.5,9.5,14,33
2007,5,"BAL","SF",35,-3,9,7
2007,5,"SD","DEN",43,1,41,3
2007,5,"CHI","GB",40.5,3,27,20
2007,5,"DAL","BUF",44.5,-10,25,24
2007,6,"CIN","KC",42,-3,20,27
2007,6,"HOU","JAC",37.5,6.5,17,37
2007,6,"MIA","CLE",45,4.5,31,41
2007,6,"MIN","CHI",37,5,34,31
2007,6,"PHI","NYJ",42.5,-3.5,16,9
2007,6,"STL","BAL",37,9.5,3,22
2007,6,"TEN","TB",37.5,3,10,13
2007,6,"WAS","GB",40.5,3,14,17
2007,6,"CAR","ARI",40.5,4.5,25,10
2007,6,"NE","DAL",53,-5.5,48,27
2007,6,"OAK","SD",44,9.5,14,28
2007,6,"NO","SEA",42.5,6.5,28,17
2007,6,"NYG","ATL",43.5,-3.5,31,10
2007,7,"ARI","WAS",36,8.5,19,21
2007,7,"ATL","NO",42.5,9,16,22
2007,7,"BAL","BUF",34.5,-3,14,19
2007,7,"MIN","DAL",46.5,9,14,24
2007,7,"NE","MIA",51.5,-16,49,28
2007,7,"SF","NYG",39.5,9,15,33
2007,7,"TB","DET",44,2.5,16,23
2007,7,"TEN","HOU",38.5,-1.5,38,36
2007,7,"KC","OAK",37.5,3,12,10
2007,7,"NYJ","CIN",47.5,6.5,31,38
2007,7,"CHI","PHI",41.5,5.5,19,16
2007,7,"STL","SEA",39.5,9,6,33
2007,7,"PIT","DEN",39,-3.5,28,31
2007,7,"IND","JAC",44.5,-3,29,7
2007,8,"CLE","STL",45,-3,27,20
2007,8,"DET","CHI",45,5,16,7
2007,8,"IND","CAR",44,-6.5,31,7
